1,Time,Displacement,Force
"","188.0400","31.3388","2.1327"
"","188.0600","31.3420","2.1326"
"","188.0800","31.3454","2.1320"
"","188.1000","31.3487","2.1318"
"","188.1200","31.3521","2.1322"
"","188.1400","31.3552","2.1325"
"","188.1600","31.3586","2.1325"
"","188.1800","31.3621","2.1330"
"","188.2000","31.3653","2.1333"
"","188.2200","31.3687","2.1329"
"","188.2400","31.3721","2.1329"
"","188.2600","31.3754","2.1334"
"","188.2800","31.3786","2.1334"
"","188.3000","31.3820","2.1333"
"","188.3200","31.3854","2.1335"
"","188.3400","31.3888","2.1336"
"","188.3600","31.3920","2.1339"
"","188.3800","31.3954","2.1341"
"","188.4000","31.3988","2.1341"
"","188.4200","31.4020","2.1341"
"","188.4400","31.4053","2.1339"
"","188.4600","31.4087","2.1344"
"","188.4800","31.4121","2.1346"
"","188.5000","31.4153","2.1343"
"","188.5200","31.4187","2.1344"
"","188.5400","31.4221","2.1349"
"","188.5600","31.4253","2.1354"
"","188.5800","31.4286","2.1351"
"","188.6000","31.4320","2.1351"
"","188.6200","31.4354","2.1355"
"","188.6400","31.4386","2.1355"
"","188.6600","31.4420","2.1352"
"","188.6800","31.4454","2.1357"
"","188.7000","31.4486","2.1360"
"","188.7200","31.4519","2.1361"
"","188.7400","31.4554","2.1363"
"","188.7600","31.4588","2.1362"
"","188.7800","31.4620","2.1363"
"","188.8000","31.4654","2.1364"
"","188.8200","31.4688","2.1368"
"","188.8400","31.4721","2.1370"
"","188.8600","31.4753","2.1367"
"","188.8800","31.4787","2.1369"
"","188.9000","31.4821","2.1375"
"","188.9200","31.4853","2.1373"
"","188.9400","31.4886","2.1367"
"","188.9600","31.4921","2.1370"
"","188.9800","31.4954","2.1377"
"","189.0000","31.4986","2.1377"
"","189.0200","31.5020","2.1379"
"","189.0400","31.5054","2.1381"
"","189.0600","31.5086","2.1379"
"","189.0800","31.5119","2.1375"
"","189.1000","31.5154","2.1376"
"","189.1200","31.5188","2.1380"
"","189.1400","31.5219","2.1378"
"","189.1600","31.5254","2.1381"
"","189.1800","31.5288","2.1386"
"","189.2000","31.5319","2.1389"
"","189.2200","31.5353","2.1392"
"","189.2400","31.5387","2.1394"
"","189.2600","31.5421","2.1393"
"","189.2800","31.5453","2.1394"
"","189.3000","31.5486","2.1392"
"","189.3200","31.5521","2.1395"
"","189.3400","31.5554","2.1399"
"","189.3600","31.5586","2.1397"
"","189.3800","31.5620","2.1397"
"","189.4000","31.5654","2.1398"
"","189.4200","31.5686","2.1402"
"","189.4400","31.5719","2.1399"
"","189.4600","31.5753","2.1405"
"","189.4800","31.5787","2.1408"
"","189.5000","31.5819","2.1403"
"","189.5200","31.5853","2.1407"
"","189.5400","31.5888","2.1413"
"","189.5600","31.5919","2.1412"
"","189.5800","31.5953","2.1410"
"","189.6000","31.5987","2.1415"
"","189.6200","31.6021","2.1417"
"","189.6400","31.6053","2.1417"
"","189.6600","31.6087","2.1417"
"","189.6800","31.6121","2.1418"
"","189.7000","31.6153","2.1422"
"","189.7200","31.6186","2.1419"
"","189.7400","31.6220","2.1419"
"","189.7600","31.6254","2.1423"
"","189.7800","31.6286","2.1424"
"","189.8000","31.6319","2.1428"
"","189.8200","31.6354","2.1435"
"","189.8400","31.6387","2.1431"
"","189.8600","31.6419","2.1424"
"","189.8800","31.6454","2.1429"
"","189.9000","31.6488","2.1433"
"","189.9200","31.6520","2.1433"
"","189.9400","31.6554","2.1433"
"","189.9600","31.6588","2.1435"
"","189.9800","31.6621","2.1435"
"","190.0000","31.6653","2.1436"
"","190.0200","31.6687","2.1437"
"","190.0400","31.6721","2.1442"
"","190.0600","31.6753","2.1445"
"","190.0800","31.6787","2.1447"
"","190.1000","31.6821","2.1448"
"","190.1200","31.6854","2.1448"
"","190.1400","31.6886","2.1446"
"","190.1600","31.6921","2.1445"
"","190.1800","31.6955","2.1452"
"","190.2000","31.6987","2.1454"
"","190.2200","31.7020","2.1451"
"","190.2400","31.7054","2.1454"
"","190.2600","31.7088","2.1457"
"","190.2800","31.7119","2.1458"
"","190.3000","31.7153","2.1459"
"","190.3200","31.7188","2.1461"
"","190.3400","31.7220","2.1462"
"","190.3600","31.7253","2.1460"
"","190.3800","31.7287","2.1460"
"","190.4000","31.7321","2.1464"
"","190.4200","31.7353","2.1470"
"","190.4400","31.7387","2.1467"
"","190.4600","31.7421","2.1468"
"","190.4800","31.7454","2.1473"
"","190.5000","31.7486","2.1472"
"","190.5200","31.7520","2.1472"
"","190.5400","31.7554","2.1474"
"","190.5600","31.7586","2.1477"
"","190.5800","31.7619","2.1475"
"","190.6000","31.7654","2.1478"
"","190.6200","31.7688","2.1481"
"","190.6400","31.7719","2.1480"
"","190.6600","31.7754","2.1478"
"","190.6800","31.7788","2.1478"
"","190.7000","31.7820","2.1481"
"","190.7200","31.7853","2.1482"
"","190.7400","31.7887","2.1484"
"","190.7600","31.7921","2.1491"
"","190.7800","31.7952","2.1491"
"","190.8000","31.7986","2.1485"
"","190.8200","31.8021","2.1485"
"","190.8400","31.8053","2.1490"
"","190.8600","31.8086","2.1489"
"","190.8800","31.8120","2.1491"
"","190.9000","31.8154","2.1494"
"","190.9200","31.8186","2.1496"
"","190.9400","31.8219","2.1493"
"","190.9600","31.8254","2.1495"
"","190.9800","31.8288","2.1498"
"","191.0000","31.8319","2.1497"
"","191.0200","31.8354","2.1499"
"","191.0400","31.8388","2.1501"
"","191.0600","31.8419","2.1502"
"","191.0800","31.8453","2.1505"
"","191.1000","31.8486","2.1504"
"","191.1200","31.8520","2.1507"
"","191.1400","31.8551","2.1510"
"","191.1600","31.8586","2.1511"
"","191.1800","31.8621","2.1510"
"","191.2000","31.8654","2.1514"
"","191.2200","31.8687","2.1513"
"","191.2400","31.8721","2.1511"
"","191.2600","31.8754","2.1512"
"","191.2800","31.8786","2.1517"
"","191.3000","31.8819","2.1520"
"","191.3200","31.8853","2.1524"
"","191.3400","31.8886","2.1524"
"","191.3600","31.8919","2.1523"
"","191.3800","31.8953","2.1525"
"","191.4000","31.8988","2.1527"
"","191.4200","31.9020","2.1531"
"","191.4400","31.9054","2.1524"
"","191.4600","31.9088","2.1527"
"","191.4800","31.9121","2.1533"
"","191.5000","31.9153","2.1536"
"","191.5200","31.9187","2.1535"
"","191.5400","31.9221","2.1536"
"","191.5600","31.9253","2.1540"
"","191.5800","31.9287","2.1534"
"","191.6000","31.9320","2.1536"
"","191.6200","31.9354","2.1544"
"","191.6400","31.9386","2.1545"
"","191.6600","31.9420","2.1544"
"","191.6800","31.9454","2.1544"
"","191.7000","31.9486","2.1545"
"","191.7200","31.9519","2.1544"
"","191.7400","31.9554","2.1548"
"","191.7600","31.9588","2.1549"
"","191.7800","31.9619","2.1550"
"","191.8000","31.9654","2.1550"
"","191.8200","31.9688","2.1553"
"","191.8400","31.9721","2.1557"
"","191.8600","31.9753","2.1555"
"","191.8800","31.9787","2.1556"
"","191.9000","31.9821","2.1559"
"","191.9200","31.9853","2.1561"
"","191.9400","31.9886","2.1560"
"","191.9600","31.9921","2.1569"
"","191.9800","31.9954","2.1570"
"","192.0000","31.9986","2.1567"
"","192.0200","32.0020","2.1568"
"","192.0400","32.0054","2.1569"
"","192.0600","32.0086","2.1568"
"","192.0800","32.0120","2.1570"
"","192.1000","32.0154","2.1575"
"","192.1200","32.0188","2.1574"
"","192.1400","32.0219","2.1573"
"","192.1600","32.0254","2.1575"
"","192.1800","32.0288","2.1573"
"","192.2000","32.0319","2.1573"
"","192.2200","32.0353","2.1575"
"","192.2400","32.0387","2.1576"
"","192.2600","32.0421","2.1579"
"","192.2800","32.0453","2.1578"
"","192.3000","32.0486","2.1578"
"","192.3200","32.0521","2.1583"
"","192.3400","32.0554","2.1586"
"","192.3600","32.0586","2.1582"
"","192.3800","32.0620","2.1585"
"","192.4000","32.0654","2.1585"
"","192.4200","32.0686","2.1586"
"","192.4400","32.0719","2.1583"
"","192.4600","32.0753","2.1588"
"","192.4800","32.0787","2.1593"
"","192.5000","32.0819","2.1593"
"","192.5200","32.0853","2.1597"
"","192.5400","32.0888","2.1599"
"","192.5600","32.0919","2.1599"
"","192.5800","32.0953","2.1595"
"","192.6000","32.0987","2.1595"
"","192.6200","32.1021","2.1601"
"","192.6400","32.1053","2.1604"
"","192.6600","32.1086","2.1601"
"","192.6800","32.1121","2.1603"
"","192.7000","32.1153","2.1609"
"","192.7200","32.1186","2.1607"
"","192.7400","32.1220","2.1610"
"","192.7600","32.1254","2.1613"
"","192.7800","32.1286","2.1615"
"","192.8000","32.1319","2.1615"
"","192.8200","32.1354","2.1616"
"","192.8400","32.1387","2.1619"
"","192.8600","32.1419","2.1619"
"","192.8800","32.1454","2.1614"
"","192.9000","32.1488","2.1616"
"","192.9200","32.1520","2.1617"
"","192.9400","32.1554","2.1618"
"","192.9600","32.1587","2.1620"
"","192.9800","32.1621","2.1621"
"","193.0000","32.1653","2.1625"
"","193.0200","32.1686","2.1628"
"","193.0400","32.1721","2.1631"
"","193.0600","32.1753","2.1629"
"","193.0800","32.1787","2.1627"
"","193.1000","32.1821","2.1629"
"","193.1200","32.1854","2.1635"
"","193.1400","32.1886","2.1636"
"","193.1600","32.1920","2.1637"
"","193.1800","32.1954","2.1639"
"","193.2000","32.1986","2.1639"
"","193.2200","32.2019","2.1636"
"","193.2400","32.2054","2.1642"
"","193.2600","32.2088","2.1649"
"","193.2800","32.2119","2.1650"
"","193.3000","32.2154","2.1653"
"","193.3200","32.2188","2.1650"
"","193.3400","32.2221","2.1647"
"","193.3600","32.2253","2.1647"
"","193.3800","32.2287","2.1646"
"","193.4000","32.2321","2.1647"
"","193.4200","32.2353","2.1653"
"","193.4400","32.2387","2.1657"
"","193.4600","32.2421","2.1662"
"","193.4800","32.2454","2.1664"
"","193.5000","32.2486","2.1658"
"","193.5200","32.2520","2.1658"
"","193.5400","32.2554","2.1667"
"","193.5600","32.2586","2.1670"
"","193.5800","32.2619","2.1668"
"","193.6000","32.2654","2.1669"
"","193.6200","32.2688","2.1667"
"","193.6400","32.2719","2.1669"
"","193.6600","32.2754","2.1668"
"","193.6800","32.2788","2.1672"
"","193.7000","32.2820","2.1676"
"","193.7200","32.2853","2.1672"
"","193.7400","32.2887","2.1675"
"","193.7600","32.2921","2.1678"
"","193.7800","32.2953","2.1679"
"","193.8000","32.2986","2.1680"
"","193.8200","32.3021","2.1683"
"","193.8400","32.3054","2.1684"
"","193.8600","32.3086","2.1683"
"","193.8800","32.3121","2.1684"
"","193.9000","32.3154","2.1688"
"","193.9200","32.3186","2.1689"
"","193.9400","32.3219","2.1685"
"","193.9600","32.3254","2.1688"
"","193.9800","32.3287","2.1691"
"","194.0000","32.3319","2.1692"
"","194.0200","32.3354","2.1696"
"","194.0400","32.3388","2.1698"
"","194.0600","32.3419","2.1699"
"","194.0800","32.3452","2.1700"
"","194.1000","32.3487","2.1700"
"","194.1200","32.3521","2.1699"
"","194.1400","32.3552","2.1701"
"","194.1600","32.3586","2.1705"
"","194.1800","32.3621","2.1709"
"","194.2000","32.3654","2.1709"
"","194.2200","32.3687","2.1702"
"","194.2400","32.3721","2.1701"
"","194.2600","32.3754","2.1706"
"","194.2800","32.3786","2.1709"
"","194.3000","32.3820","2.1712"
"","194.3200","32.3854","2.1713"
"","194.3400","32.3887","2.1715"
"","194.3600","32.3919","2.1715"
"","194.3800","32.3953","2.1717"
"","194.4000","32.3988","2.1717"
"","194.4200","32.4019","2.1720"
"","194.4400","32.4053","2.1718"
"","194.4600","32.4087","2.1721"
"","194.4800","32.4121","2.1722"
"","194.5000","32.4152","2.1721"
"","194.5200","32.4187","2.1724"
"","194.5400","32.4221","2.1725"
"","194.5600","32.4253","2.1726"
"","194.5800","32.4286","2.1725"
"","194.6000","32.4320","2.1728"
"","194.6200","32.4354","2.1734"
"","194.6400","32.4386","2.1734"
"","194.6600","32.4420","2.1735"
"","194.6800","32.4454","2.1735"
"","194.7000","32.4486","2.1737"
"","194.7200","32.4520","2.1737"
"","194.7400","32.4554","2.1740"
"","194.7600","32.4588","2.1745"
"","194.7800","32.4620","2.1747"
"","194.8000","32.4654","2.1746"
"","194.8200","32.4688","2.1747"
"","194.8400","32.4720","2.1746"
"","194.8600","32.4753","2.1749"
"","194.8800","32.4787","2.1750"
"","194.9000","32.4821","2.1753"
"","194.9200","32.4852","2.1752"
"","194.9400","32.4887","2.1749"
"","194.9600","32.4921","2.1753"
"","194.9800","32.4954","2.1757"
"","195.0000","32.4986","2.1754"
"","195.0200","32.5020","2.1757"
"","195.0400","32.5054","2.1762"
"","195.0600","32.5086","2.1763"
"","195.0800","32.5120","2.1761"
"","195.1000","32.5154","2.1764"
"","195.1200","32.5188","2.1762"
"","195.1400","32.5219","2.1763"
"","195.1600","32.5254","2.1764"
"","195.1800","32.5288","2.1766"
"","195.2000","32.5320","2.1765"
"","195.2200","32.5353","2.1761"
"","195.2400","32.5387","2.1766"
"","195.2600","32.5421","2.1772"
"","195.2800","32.5453","2.1775"
"","195.3000","32.5486","2.1772"
"","195.3200","32.5521","2.1779"
"","195.3400","32.5554","2.1778"
"","195.3600","32.5586","2.1774"
"","195.3800","32.5620","2.1778"
"","195.4000","32.5654","2.1782"
"","195.4200","32.5686","2.1783"
"","195.4400","32.5719","2.1781"
"","195.4600","32.5754","2.1787"
"","195.4800","32.5788","2.1789"
"","195.5000","32.5819","2.1788"
"","195.5200","32.5854","2.1792"
"","195.5400","32.5888","2.1795"
"","195.5600","32.5920","2.1794"
"","195.5800","32.5954","2.1795"
"","195.6000","32.5988","2.1803"
"","195.6200","32.6021","2.1801"
"","195.6400","32.6053","2.1798"
"","195.6600","32.6086","2.1797"
"","195.6800","32.6121","2.1804"
"","195.7000","32.6153","2.1806"
"","195.7200","32.6186","2.1801"
"","195.7400","32.6220","2.1800"
"","195.7600","32.6254","2.1808"
"","195.7800","32.6286","2.1811"
"","195.8000","32.6319","2.1811"
"","195.8200","32.6354","2.1815"
"","195.8400","32.6387","2.1815"
"","195.8600","32.6419","2.1814"
"","195.8800","32.6454","2.1816"
"","195.9000","32.6488","2.1816"
"","195.9200","32.6519","2.1823"
"","195.9400","32.6553","2.1821"
"","195.9600","32.6587","2.1820"
"","195.9800","32.6621","2.1819"
"","196.0000","32.6653","2.1820"
"","196.0200","32.6687","2.1821"
"","196.0400","32.6721","2.1823"
"","196.0600","32.6753","2.1827"
"","196.0800","32.6787","2.1825"
"","196.1000","32.6821","2.1824"
"","196.1200","32.6854","2.1828"
"","196.1400","32.6886","2.1832"
"","196.1600","32.6920","2.1836"
"","196.1800","32.6954","2.1840"
"","196.2000","32.6986","2.1838"
"","196.2200","32.7019","2.1836"
"","196.2400","32.7053","2.1839"
"","196.2600","32.7088","2.1841"
"","196.2800","32.7119","2.1841"
"","196.3000","32.7154","2.1843"
"","196.3200","32.7187","2.1842"
"","196.3400","32.7221","2.1839"
"","196.3600","32.7253","2.1843"
"","196.3800","32.7287","2.1848"
"","196.4000","32.7321","2.1852"
"","196.4200","32.7353","2.1855"
"","196.4400","32.7386","2.1850"
"","196.4600","32.7421","2.1852"
"","196.4800","32.7454","2.1855"
"","196.5000","32.7486","2.1851"
"","196.5200","32.7520","2.1851"
"","196.5400","32.7554","2.1854"
"","196.5600","32.7586","2.1856"
"","196.5800","32.7619","2.1856"
"","196.6000","32.7654","2.1861"
"","196.6200","32.7688","2.1864"
"","196.6400","32.7720","2.1864"
"","196.6600","32.7754","2.1862"
"","196.6800","32.7788","2.1865"
"","196.7000","32.7820","2.1870"
"","196.7200","32.7853","2.1866"
"","196.7400","32.7887","2.1868"
"","196.7600","32.7921","2.1871"
"","196.7800","32.7952","2.1873"
"","196.8000","32.7986","2.1871"
"","196.8200","32.8021","2.1874"
"","196.8400","32.8054","2.1878"
"","196.8600","32.8086","2.1878"
"","196.8800","32.8121","2.1880"
"","196.9000","32.8155","2.1884"
"","196.9200","32.8186","2.1883"
"","196.9400","32.8220","2.1880"
"","196.9600","32.8254","2.1886"
"","196.9800","32.8287","2.1889"
"","197.0000","32.8319","2.1890"
"","197.0200","32.8353","2.1895"
"","197.0400","32.8387","2.1897"
"","197.0600","32.8419","2.1895"
"","197.0800","32.8453","2.1892"
"","197.1000","32.8487","2.1897"
"","197.1200","32.8521","2.1899"
"","197.1400","32.8553","2.1899"
"","197.1600","32.8587","2.1899"
"","197.1800","32.8621","2.1904"
"","197.2000","32.8654","2.1905"
"","197.2200","32.8686","2.1901"
"","197.2400","32.8720","2.1899"
"","197.2600","32.8754","2.1909"
"","197.2800","32.8786","2.1910"
"","197.3000","32.8819","2.1909"
"","197.3200","32.8853","2.1912"
"","197.3400","32.8887","2.1913"
"","197.3600","32.8919","2.1909"
"","197.3800","32.8954","2.1909"
"","197.4000","32.8988","2.1913"
"","197.4200","32.9020","2.1914"
"","197.4400","32.9054","2.1915"
"","197.4600","32.9088","2.1910"
"","197.4800","32.9121","2.1915"
"","197.5000","32.9153","2.1917"
"","197.5200","32.9187","2.1916"
"","197.5400","32.9221","2.1919"
"","197.5600","32.9253","2.1925"
"","197.5800","32.9286","2.1923"
"","197.6000","32.9320","2.1927"
"","197.6200","32.9354","2.1925"
"","197.6400","32.9386","2.1925"
"","197.6600","32.9420","2.1928"
"","197.6800","32.9454","2.1934"
"","197.7000","32.9487","2.1938"
"","197.7200","32.9519","2.1935"
"","197.7400","32.9554","2.1936"
"","197.7600","32.9588","2.1937"
"","197.7800","32.9619","2.1940"
"","197.8000","32.9653","2.1944"
"","197.8200","32.9688","2.1945"
"","197.8400","32.9720","2.1944"
"","197.8600","32.9753","2.1945"
"","197.8800","32.9787","2.1948"
"","197.9000","32.9821","2.1948"
"","197.9200","32.9853","2.1950"
"","197.9400","32.9887","2.1946"
"","197.9600","32.9921","2.1950"
"","197.9800","32.9954","2.1952"
"","198.0000","32.9986","2.1953"
"","198.0200","33.0020","2.1956"
"","198.0400","33.0054","2.1959"
"","198.0600","33.0086","2.1961"
"","198.0800","33.0119","2.1961"
"","198.1000","33.0153","2.1968"
"","198.1200","33.0188","2.1968"
"","198.1400","33.0219","2.1963"
"","198.1600","33.0253","2.1966"
"","198.1800","33.0288","2.1968"
"","198.2000","33.0320","2.1973"
"","198.2200","33.0353","2.1971"
"","198.2400","33.0387","2.1971"
"","198.2600","33.0421","2.1974"
"","198.2800","33.0452","2.1975"
"","198.3000","33.0486","2.1971"
"","198.3200","33.0521","2.1975"
"","198.3400","33.0553","2.1983"
"","198.3600","33.0586","2.1976"
"","198.3800","33.0620","2.1975"
"","198.4000","33.0654","2.1984"
"","198.4200","33.0686","2.1986"
"","198.4400","33.0720","2.1986"
"","198.4600","33.0754","2.1989"
"","198.4800","33.0788","2.1990"
"","198.5000","33.0819","2.1989"
"","198.5200","33.0854","2.1994"
"","198.5400","33.0888","2.1994"
"","198.5600","33.0920","2.1994"
"","198.5800","33.0953","2.1991"
"","198.6000","33.0987","2.1991"
"","198.6200","33.1021","2.1999"
"","198.6400","33.1052","2.2001"
"","198.6600","33.1086","2.2002"
"","198.6800","33.1121","2.2006"
"","198.7000","33.1153","2.2008"
"","198.7200","33.1186","2.2002"
"","198.7400","33.1220","2.2004"
"","198.7600","33.1254","2.2008"
"","198.7800","33.1286","2.2006"
"","198.8000","33.1320","2.2005"
"","198.8200","33.1354","2.2009"
"","198.8400","33.1387","2.2013"
"","198.8600","33.1419","2.2015"
"","198.8800","33.1453","2.2018"
"","198.9000","33.1488","2.2020"
"","198.9200","33.1519","2.2022"
"","198.9400","33.1553","2.2026"
"","198.9600","33.1587","2.2028"
"","198.9800","33.1620","2.2026"
"","199.0000","33.1652","2.2024"
"","199.0200","33.1687","2.2027"
"","199.0400","33.1721","2.2031"
"","199.0600","33.1753","2.2034"
"","199.0800","33.1787","2.2030"
"","199.1000","33.1821","2.2030"
"","199.1200","33.1854","2.2034"
"","199.1400","33.1886","2.2031"
"","199.1600","33.1920","2.2033"
"","199.1800","33.1954","2.2033"
"","199.2000","33.1986","2.2040"
"","199.2200","33.2019","2.2043"
"","199.2400","33.2054","2.2046"
"","199.2600","33.2088","2.2047"
"","199.2800","33.2120","2.2047"
"","199.3000","33.2154","2.2046"
"","199.3200","33.2188","2.2045"
"","199.3400","33.2221","2.2049"
"","199.3600","33.2253","2.2048"
"","199.3800","33.2286","2.2046"
"","199.4000","33.2321","2.2050"
"","199.4200","33.2353","2.2053"
"","199.4400","33.2386","2.2051"
"","199.4600","33.2421","2.2055"
"","199.4800","33.2454","2.2058"
"","199.5000","33.2486","2.2055"
"","199.5200","33.2520","2.2056"
"","199.5400","33.2554","2.2062"
"","199.5600","33.2586","2.2064"
"","199.5800","33.2620","2.2064"
"","199.6000","33.2654","2.2068"
"","199.6200","33.2687","2.2074"
"","199.6400","33.2719","2.2071"
"","199.6600","33.2754","2.2071"
"","199.6800","33.2788","2.2072"
"","199.7000","33.2819","2.2075"
"","199.7200","33.2853","2.2078"
"","199.7400","33.2887","2.2079"
"","199.7600","33.2921","2.2079"
